10010,2020-01-23,11:58:41,-5.0,-7.9,1003.5,1004.5,20.1,29.4,0.08,0.0,110000,82.8,251
10010,2020-01-23,11:58:42,-5.0,-7.9,1003.5,1004.5,20.1,29.5,0.08,0.0,110000,82.7,251
10010,2020-01-23,11:58:43,-5.0,-7.9,1003.5,1004.5,20.2,29.4,0.08,0.0,110000,82.8,251
10010,2020-01-23,11:58:44,-5.4,-7.3,1003.5,1004.5,20.1,29.2,0.08,0.0,110000,82.7,251
10010,2020-01-23,11:58:45,-5.0,-7.9,1003.5,1004.5,20.1,29.4,0.08,0.0,110000,82.7,252
10010,2020-01-23,11:58:46,-5.4,-7.3,1003.5,1004.5,20.1,29.2,0.08,0.0,110000,82.7,251
10010,2020-01-23,11:58:47,-5.4,-7.3,1003.5,1004.5,20.2,29.1,0.08,0.0,110000,82.8,251
10010,2020-01-23,11:58:48,-5.4,-7.3,1003.5,1004.5,20.3,28.9,0.08,0.0,110000,82.7,251
10010,2020-01-23,11:58:49,-5.4,-7.3,1003.5,1004.5,20.3,28.8,0.08,0.0,110000,82.7,252
10010,2020-01-23,11:58:50,-4.9,-7.9,1003.5,1004.5,20.3,28.7,0.08,0.0,110000,82.7,251
10010,2020-01-23,11:58:51,-4.9,-7.9,1003.5,1004.5,20.2,28.5,0.08,0.0,110000,82.8,252
10010,2020-01-23,11:58:52,-5.4,-7.9,1003.5,1004.6,20.3,28.7,0.08,0.0,110000,82.8,252
10010,2020-01-23,11:58:53,-5.4,-7.9,1003.5,1004.6,20.2,28.8,0.08,0.0,110000,82.8,252
10010,2020-01-23,11:58:54,-5.4,-7.9,1003.5,1004.6,20.3,28.7,0.08,0.0,110000,82.8,252
10010,2020-01-23,11:58:55,-5.4,-7.9,1003.5,1004.5,20.2,28.8,0.08,0.0,110000,82.8,252
10010,2020-01-23,11:58:56,-5.4,-7.3,1003.5,1004.6,20.1,28.9,0.08,0.0,110000,82.8,251
10010,2020-01-23,11:58:57,-5.4,-7.3,1003.5,1004.6,20.1,28.8,0.08,0.0,110000,82.8,251
10010,2020-01-23,11:58:58,-5.4,-7.3,1003.5,1004.6,20.0,28.9,0.08,0.0,110000,82.9,251
10010,2020-01-23,11:58:59,-5.4,-7.9,1003.5,1004.6,20.1,28.8,0.08,0.0,110000,82.9,252
10010,2020-01-23,11:59:00,-5.4,-7.9,1003.5,1004.6,20.1,28.7,0.08,0.0,110000,82.9,252
10010,2020-01-23,11:59:01,-5.4,-7.3,1003.5,1004.6,20.2,28.5,0.08,0.0,110000,82.8,252
10010,2020-01-23,11:59:02,-4.9,-7.3,1003.5,1004.6,20.3,28.7,0.08,0.0,110000,82.9,252
10010,2020-01-23,11:59:03,-4.9,-7.9,1003.5,1004.6,20.3,28.5,0.08,0.0,110000,82.8,252
10010,2020-01-23,11:59:04,-5.4,-7.3,1003.5,1004.6,20.3,28.7,0.08,0.0,110000,82.8,253
10010,2020-01-23,11:59:05,-4.9,-7.3,1003.5,1004.5,20.2,28.8,0.08,0.0,110000,82.8,252
10010,2020-01-23,11:59:06,-5.4,-7.9,1003.5,1004.5,20.1,28.9,0.08,0.0,110000,82.9,253
10010,2020-01-23,11:59:07,-5.4,-7.3,1003.5,1004.5,20.1,29.1,0.08,0.0,110000,82.9,253
10010,2020-01-23,11:59:08,-5.4,-7.9,1003.5,1004.5,20.1,29.2,0.08,0.0,110000,82.9,253
10010,2020-01-23,11:59:09,-4.9,-7.3,1003.5,1004.5,20.2,29.4,0.08,0.0,110000,82.8,253
